order_id,product_id,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,summary,review,user_id,order_status,order_purchase_timestamp,zip_code,city,state,product_category,product_number,average_rating,user_number
dd8b90a226aafeea68fd6144f173f2d7,005030ef108f58b46b78116f754d8d38,18.99,7.39,1,boleto,1,26.38,7aab4b00ea6f052b9284ac621bd4cc34,5,Fantastic Quality,"I was disturbed with the price of banjos, until I did some research on the construction of them.  They're not something a regular craftsperson can put together without some serious experience.  At least, they wouldn't be able to put together a quality banjo.  But Jameson Guitars had put together a great banjo and an incredibly fair price.The tuning holds well and the instrument sounds great. I'm a guitar player and I'm excited to explore the different sounds I will be able to get out of this banjo.  It's also very good looking.  I love the neck and the back.  Even the drum.  Quality work was put into this thing.  I'm quite pleased.Now, I just need to get used to playing with 5 strings! :)",c4a29c4b38dac6d1a9fc6f7047dad063,delivered,18-08-2018 21:48,11700,praia grande,SP,perfumery,4,1,11
cf46c4a1a3f077bf5cd7e232b9bfb796,005030ef108f58b46b78116f754d8d38,13.99,15.09,1,credit_card,2,87.26,374af1a5a72c709dfe97f59eacd639db,5,Monster of a Deal,"I'm a keyboard player, and in the past I had been spending $40-$60 for Monster's ""delegated"" keyboard cables.  But suddenly one shorted out on me after only several months use, causing me to question the ""Monster mystique.""  I began to compare the Monster keyboard cables with cheap, ""off-brand"" guitar cables and couldn't hear any difference.  No question it's a well-made, trustworthy (but not indestructible or infallible) cable, but I'm no longer committed to it at any price.  However, at Amazon's current ""value"" price for this particular Monster cable, it's a no-brainer.  Moreover, I no longer have hesitations about purchasing a cable that doesn't say ""piano"" or ""keyboard"" on it.  (One of my Monster keyboard cables even came with one end designated for the amp and the other for the instrument--but it was hard to see which was which in a dimly lit club.)As for length, 6 feet is ideal if you're playing through your own amp (my preference).  If you're plugging into a board or P.A. system, you'll want anywhere from 12 feet to 25 feet.",ca354beea5d55bb432fce7e6cbd5edd7,delivered,20-10-2017 10:46,35400,ouro preto,MG,perfumery,5,1,12
e932edaa6417ab9aba25187f8e6433dd,005030ef108f58b46b78116f754d8d38,18.99,15.23,1,boleto,1,34.22,c7a66ac600e06d489564987ab78b14dc,5,PLAYER IF MANNY STRINGED INSTAMENTS NOT PROFESIONAL,"I PURCHESED THIS BANJO FOR MY PERSONAL HOBY AND IT TURNED OUT TO BE A BEAUTIFUL INSTRAMENT THE QUALITY IS GREAT AND THE Playability IS GREAT ALSO, I AM A GUITAR PLAYER FOR OVER 35 YEARS AND I KNOW QUALITY WHEN I SEE IT. FOR THE MONEY YOU CAN'T BEAT THE PRICE I WOULD RECOMEND THIS BANGJO FOR BEGINNERS, OR JUST ONY ONE WHO PLAYS JOHN R",dc93c2d3500469cda3d96ca2e50f5142,delivered,03-08-2018 13:23,31560,belo horizonte,MG,perfumery,6,1,13
e9f195e6586d8b704b5bd727b1a2f5dc,005030ef108f58b46b78116f754d8d38,13.99,7.78,1,credit_card,1,21.77,5c0ad168fd153764ac71b2b57f45b9fd,3,ok,not my style but they work ok. thought i would give them a try. shipping was quick and i know a lot of players that like them just not for me,e593de7dced2583fb4bfedb1c60b7487,delivered,14-11-2017 20:37,13209,jundiai,SP,perfumery,7,1,14
2e157e2216996cc38981cc6b4d26b9f2,005030ef108f58b46b78116f754d8d38,13.99,7.78,1,boleto,1,43.54,45012b5d34d248cd3adeae9064277481,1,Hard or Soft? They felt the same.,"I bought one of each Soft, Medium and Hard Wedgie rubber picks and even though the colours were right, the Hard is as soft as the Soft. They felt exactly the same in fact. The Medium was the hardest out of the bunch.Packaging error? I have no idea. The fact that each stiffness only comes in one colour and the colours were right lead me to think something is wrong with the manufacturing. So check with what you get.Sound wise, the rubber really removes the treble on my acoustic guitar, making it sound really dull and muted.There is a lot more friction from the rubber on the strings that I do not think it is idea for strumming.The only reason I can think of using is if you want to reduce the noise but frankly, you would have much more control if you used your fingers instead.",eb0531889b546c683fa11282442f6233,delivered,16-11-2017 23:56,13033,campinas,SP,perfumery,8,1,15
2ca6cbdba183a28bab6ed5d2add83f7a,005030ef108f58b46b78116f754d8d38,13.99,7.78,1,boleto,1,43.54,1cea55bca33e7e7f110bf5d70a87ed37,5,Great sustain pedal!,"I bought this sustain pedal for my iRig Keys Midi Controller, I had an On Stage pedal (square), but that was crap. This M-Audio is awesome, it doesn't move from where I put it on the floor, it sustains the note how it supossed to, and it feels very well. So far it's still working, and it has a switch button to use with any keyboard. I would buy it again!!",f52b8336ea7f494160b13b53899ff01c,delivered,20-02-2018 22:31,9810,sao bernardo do campo,SP,perfumery,9,1,16
943980abcbc522eb49346398ee2594b4,00989337a1916a0055eedd1fdb35eb53,18.75,19.04,1,boleto,1,37.79,ebbc1cf5b811e7a6eb5032d0a05b039a,5,Really comfortable,Good price for an pack of pickups. Any guitarist need a pack of these because its not too heavy and very durable.,96530093e1f224383da249e21be5787b,delivered,23-03-2018 21:19,73015,brasilia,DF,furniture_decor,10,1,17
07723291efda5721921a779f58cd3946,00989337a1916a0055eedd1fdb35eb53,18.75,15.1,1,credit_card,3,33.85,466955c83a10d0ec143b60511c906bc3,5,Great price and good quality!,10 picks medium which came in a clearly marked pack from the company. Cheaper than going into town and mailed directly to me. Good deal. Will order again!,ced7ee0cea0aa9e44efcd8accccb28ea,delivered,17-02-2018 09:47,18071,sorocaba,SP,furniture_decor,11,1,18
c26761f0a70b2b7e0bb437aef502ffc1,00a8c742ae1da97e9064205459977e6c,14.99,14.1,1,boleto,1,29.09,e47846f0109c4f05340e827c318f1e28,5,"Nicely made, great value for my Seagull Entourage Rustic","My Seagull Entourage Rustic fits very snug (I think that is a good thing, not certain) in the case which has a nice faux fur lining and seems well made.I was considering theSeagull Dreadnought Casebut there were no useful pictures or details on the item. I decided to try the Guardian and save a few bucks.Seems like I made a good choice.",7bd2a7c581d9aa3cfabb4cdc39f0d0ee,delivered,21-12-2017 20:07,32040,contagem,MG,computers_accessories,12,1,19
f5086e98ae53a54d0c55845e227d7db6,00aa70fd749f3b9ce8ca4bc914a9e7b1,8.73,19.05,1,credit_card,5,55.56,c08d73c4fb3bf4d95151de96b4fbd0e2,2,To bad...,"Well, what can I say? Based on the customer reviews, this purchase seemed like a no-brainer. However, after only 4 months of light use (used on my rig at home) it is toast. The cable barely holds a signal now (constantly need to jiggle the thing to work). And before you ask, &#34;is it perhaps your output jack?&#34;, all of my other cables work with my gee-tar. So it is definitely the cable :(Anyway, I gave it 2 stars because while it WAS working it sounded great through my Roland JC120.",12124d576ae42436cb8c39b2623d6e5d,delivered,10-04-2017 10:56,89518,macieira,SC,furniture_decor,13,2,20
1a4fe7b4e0810e3c234a4e39775b6d53,00bc6e6d4ceb98ec7ed058b0a243a8b9,16.56,15.1,1,credit_card,1,31.66,38301b1c6fdd2fb2496356eda5023b08,5,ships as expected,"These cables are good XLR noise-free cables.  With these cables, I am able to get good sound out of the behringer XM1800S microphones.",d927fb1a7573ee0227e2546f5b2ac302,delivered,12-12-2017 20:55,30140,belo horizonte,MG,christmas_supplies,14,1,21
61c0464172a9cd2c41d0e408b1dbae98,00c794371af4dc7c5b6ba3ef913556bb,10.9,14.52,1,boleto,1,25.42,30d922bc02c3043ee456fed3d6701333,5,Sweaty fingers,My new go-to strings. These things last forever for someone who only plays casually. They sound great too. Absolutely recommend it.,938b341e7c2f5edeb2de330605bb3e9b,delivered,13-02-2017 08:10,36512,tocantins,MG,fixed_telephony,15,1,22
d190601c7afe54080287732ad2b95941,00cf06147ed4880ec5fbba2adbb20e1d,21,18.23,1,credit_card,1,39.23,32ff1219a7e485c1d460e65ce7a13e1a,5,Five Stars,"Great, just as expected.  Thank to all.",c0f4986577a7d0f58fa631addd43222c,shipped,06-04-2018 08:35,22770,rio de janeiro,RJ,books_general_interest,16,1,23
545876d1d457c5b38d5f02aacfe12b32,00d363b8c14bb9a6c73febc4c42acf47,19.9,10.96,1,credit_card,1,30.86,b54de09f9e9e248f719305f9d378ad00,5,"What can you say, it's copper shielding.","Nice and thick, the adhesive is very strong. I have used it on microphone electronics to shield out RF noise. If you don't have the shielding grounded, or in a continuous loop, it won't work. If you hear hum, it's not the shielding, it's your technique.",171c87afa43ef26b2e59a3b0883f5a03,delivered,25-04-2017 10:07,13564,sao carlos,SP,consoles_games,17,1,24
57d9f3094cf2e78f92e29ffabff34a1c,00d62d0388b0786d730a1aaed91c0ae0,13.9,11.85,1,voucher,1,25.75,39bcff48fd7f3aa674ff3cfbd7aeee4b,5,Good basic stand,"It's as good as it looks. With that in mind, it's perfect. It's not very sturdy if you're using it outdoors and it's windy but hey, what do you expect from the way it looks?",355c2aa61e6c0635c827fff8acf4dcd2,delivered,16-11-2017 17:04,18015,sorocaba,SP,furniture_decor,18,1,25
39ce2a3fc7950d2767dd4b01eb49ea6b,00e437f5e55fc5a62e4ef2f84f41b5fb,9.9,37.04,1,credit_card,1,46.94,723280632c468e6d2023317cda65438f,3,Does its job,For a cheap EQ it does great. Sometimes though when I hit the switch the light turns on and there is a second before the signal comes back. If it was not for that it would be a 5 star rating. I am not too worried about it because the pedal + loop pedal is still cheaper then the MXR or Boss Eq's,d8a819824d42184750f2add6dbe1a5b7,delivered,01-08-2018 16:26,29052,vitoria,ES,furniture_decor,19,1,26
f6020d7ed890e28795ef0bca882cfdf1,00f179926ae5965cd6ff548d765d8a61,15.9,24.84,1,credit_card,1,40.74,0cecddb018205e4c10b83fe414ae99e3,5,Works Great !,"I have been using this little amp very heavily for about a year now and highly recommend it.  The device is extremely compact taking up virtually no space sitting right next to my mixer, it does exactly what I expect & the sound is clean.  Works great - great price - meets my requirements perfectly.",1dd34a15a56b97022279d740f5a94e58,delivered,28-02-2017 10:15,59380,currais novos,RN,computers_accessories,20,1,27
19fb3160f1bdded8463061ab9385fbfc,00f179926ae5965cd6ff548d765d8a61,15.87,15.1,1,credit_card,1,30.97,7ac63c3cb2b30c8af51aca4ae6eaf4f8,5,Works great so far,I use this at home on my project studio it works great for headphone sessions. I use it all the time to run an extra set of headphone in to my vocal booth/closet. It's all metal the knobs are great and very smooth to turn. For the money you can't beat it. Its not professional quality but Ive done some professional quality work with it with no problem.,addaf501d74472c8a4067d75c9606a37,delivered,27-10-2017 02:37,49065,aracaju,SE,computers_accessories,21,1,28
6342949969bcfd05fe93e0de9f27494a,00f179926ae5965cd6ff548d765d8a61,15.9,14.52,1,credit_card,2,30.42,e8cc22f8d3d31041fd5a827956b01f51,5,this i love,"I have always wanted to link multiple listeners to the same feed and be able to control the level, this is amazing",eed42f4f54e24cd19f809958a4735cbf,delivered,05-05-2017 18:23,22790,rio de janeiro,RJ,computers_accessories,21,1,29
f62bcc40f1e01d7e8a16053541c8b8ef,00f8c37377b038c9c791128d2f928111,16.9,14.1,1,credit_card,1,31,1fe41a778cdead7d5c5b68b26d1ab504,5,Perfect!,This was EXACTLY what I needed this being the 3rd compressor I bought. I use it for vocals it drops bass a little is super quiet and has a mid range bump. So happy I got this (I got a used one and its in perfect condition so that was a bonus too) Behringer rules!,b89d58bfd8cf424d18ea6f6a84ed311f,delivered,30-11-2017 21:56,90050,porto alegre,RS,electronics,21,1,30
83d7b724f28ef0f880eea4d34980fce6,00fefaf41156bb4b0d850fb27da97897,13.99,7.87,1,credit_card,1,21.86,237654ea706c2c93954af97b0788c464,5,Guitar stand,Bought stand as a gift for my son's acoustic guitar.  He loves it and now has an electric guitar and wants another stand.  Can't go wrong for the price.,0fb56b1a2ceaf968adbf6fa86bf080db,delivered,09-08-2018 09:11,6230,osasco,SP,sports_leisure,22,1,31
f8348a1010449c16817a418fbb9e3620,00fefaf41156bb4b0d850fb27da97897,13.49,7.87,1,credit_card,1,21.36,38c788f0d0a55cd0b322e530f0940526,5,Same Old Same Old: DR Pure Blues Nickel Wrap Round Core [9-42],"What can I say that has not been said about the other DRs that I have used. They rock, roll, andbend with the greatest of ease; once broken in, of course. If you want a mellower, bluesier stringwith decent sustain try DR Pure Blues.I decided to use 9's on my Fender Tele hollow-body because the company puts 9s on their guitars.I didn't want to worry about the nut being the wrong size and causing untold noises so I stuckwith the 9s. Hey, the Rev uses 7's; size does not matter when it comes to strings and tone.The other reason for the Pure Nickels was to tone down the ice pickiness one can get from P-90pick ups. Pure Nickels seem to mellow that out for me a bit. One more reason is that nickel iseasier on your frets; which is a good thing. Steel will wear down your frets a lot faster.I will say that my very first set of DR Pure Blues went bad after a few weeks. The windings brokeon the D-string at two places where the string fretted. The reason I kept going back to DR Bluesis that I have not had one problem on any of my electric guitars (4 solid bodies & another hollow-body) since then. Giving DR a second chance convinced me they will last and that my very firstuse in 2010 was a fluke.If you want strings that are an easier bend than steel or steel core nickels go with DR Pure Blues.Allegedly they are supposed to help give you vintage tone. This is because prior to the mid-40'smost strings were made of nickel. During WWII nickel was in short supply and so steel was used tomake the strings. Or so the historical theory goes.Gradually nickel wrapped steel strings and then pure nickel strings came back into vogue as playersbegan searching for the old vintage sound. To achieve the ""vintage"" tone I am sure you would alsoneed the right amp AND the right touch to get to that point. I am not necessarily looking for a""vintage"" tone but love how easily these strings bend and how long they last. Your exact mileagemay differ.I have also never had anything rub off of the strings onto my fingers. The only time I get my fingersdirty is after oiling the fret board. There is usually is some residual oil left no matter how much I wipethe fret board. Definitely not the strings though. I have also never heard any string-squeak from thestrings that would give me pause either. Any string, even on acoustic, will squeak occasionally. Withan electric who knows if the pickups were set too high, or the nut is not cut right, or the wrong sizestring is used for the nut.Well there you go; what I have experienced with DR Pure Blues Nickel Wrap Round Core strings. I willalso say that on guitar forums that I frequent more people are giving DR kudos on their customerservice as well as their strings. So if you do get a bum string give them a holler. Now get out thereand play your heart out. Oh and how about working on that ""vintage"" tone while you are at it.Have fun.",8110c15004d4a39eea1ca78bf5e6cfe6,delivered,19-06-2018 14:04,8225,sao paulo,SP,sports_leisure,22,1,32
03a0b96d81d76a3214b7b49ec31e6eb7,00fefaf41156bb4b0d850fb27da97897,13.49,18.23,1,boleto,1,31.72,b921902036a309589df1170f8d698180,3,Decent strings but a bit stiff,"I just had a guitar setup with DR Pure Blues 9's and they sound pretty good but they are a bit stiff.I've also noticed a bit of what I must presume is the nickel coating seems to come off on my fingertips after practicing for an hour or so.It almost looks like graphite on my fingers but it is nowhere near as ""black"" as the oxidation I've seen from low-quality strings.They also seem to have more ""string squeak"" when changing chords than other brands - even after generously spritzing them withFingerease Guitar String LubricantI am not qualified to say if they truly give you that ""vintage tone"" but they do sound decent.However, for $6 I would rather getDean Markley Blue Steel LT 2552 Electric Guitar Strings (.009-.042)or save some money and go withD'Addario EXL120 Electric Guitar Strings, Super Light, 9-42.EvenErnie Ball Super Slinky String Set (9 - 42)seem to feel better to me, but I am a Da-Dairy-O man, for now.",b9816399341dbf1063afeaf923a1860b,delivered,12-06-2018 16:16,22440,rio de janeiro,RJ,sports_leisure,23,1,33
6001610df104b259c270c49af4b093b8,00fefaf41156bb4b0d850fb27da97897,13.49,7.87,1,credit_card,1,21.36,64276f6c4dd09aa04db0de08d9b858f4,1,Junk,"I thought something was drastically wrong with my guitar but it was these strings, they buzzed and move so much they hit every metal on every fret.",dea417d7876a6d1cba3ba9cf7195c1ee,delivered,21-07-2018 12:40,3912,sao paulo,SP,sports_leisure,27,1,34
6f1d91f81a2241dbf2e7544364d75f2c,00fefaf41156bb4b0d850fb27da97897,15.49,18.23,1,credit_card,3,33.72,cfceb70d38e013d3ccdf511b69bb0c6e,5,Behringer Xenyx 802 Premium 8-Input 2-Bus Mixer with Xenyx Mic Preamps...,"EXACTLY what I needed.  Small, compact, functional, and it works!  No off/on power switch though but small consideration when you think about what it can do.  Connect mics, iPods, MP3 players...and control sound and volume, at your fingertips!",f30d69cc258ebe5e80e1a0dd6287efb6,delivered,26-04-2018 13:24,21941,rio de janeiro,RJ,sports_leisure,28,1,35
29656da67c9da8377949302afdef7c69,010a3a47c14f1295796c08419f32cef6,9.99,18.15,1,credit_card,5,58.02,a734894c8f6042aa3cd001b3a7707c33,4,Good Phos/Bronze Set For Acoustic,"I originally purchased these strings because of the 11-52 gauges. I wanted a set of strings that would have slightly lighter tension than a regular set of light gauge which is usually somewhere around 12-54. Upon installing these strings, I can't really see much difference in size from the regular light gauge, but maybe it's too small to notice with the naked eye. I'm not entirely sure that these strings were louder or a marked improvement over the old DAddario strings that they replaced. They might be a little brighter or have more clarity due to being new. The guitar that I'm using them on, is a small body with a nice mellow sound anyway, so everything sounds nice and smooth. Overall, I'm satisfied with the sound and performance of the new strings, but I don't think I'm ready to give up DAddarios yet.",a148e2b4c1e1cb2caa7a4ac90df90d23,delivered,06-02-2017 20:09,27460,rio claro,RJ,telephony,28,1,36
afe8d7e9dde448bad109d536c3dba7c7,010a3a47c14f1295796c08419f32cef6,9.99,7.78,1,voucher,1,17.77,64d8fb68eda1e6350dcd46ee4f35132a,5,Nice for the price.,"You can't beat these, for the price. I use them on 3 of my guitars (2 27&#34; scale baritones in A and B, and a 24.75&#34; standard scale in C#)I got a 12-pack (elsewhere) for under 4 bucks a set. They sound really good. No breakage problems, etc.",c0e6a15a6ebe6629df053fd185f729d4,delivered,18-07-2017 20:14,9655,sao bernardo do campo,SP,telephony,29,1,37
765e82006189100419015233bf26be8a,010a3a47c14f1295796c08419f32cef6,9.99,50,1,credit_card,6,59.99,676afc5d855115f38150fd0902a45b3a,5,Great Slinky's as always!!,"What can I say, they are Ernie Ball Slinky strings. I've been using Slinkys on my acoustics and electrics for 40 years and they have never let me down- (Unlike some of the higher priced strings) I might add. Very responsive and never dull or weak sounding. Crisp highs and smooth lows that don't get &#34;mudded&#34; out. I would recommend these to anyone to at least try a set on your acoustic guitar and Ernie Ball Super Slinkys on your electric guitar. Still, after all of these years and innovations in strings, Ernie Ball still gets my vote hands down!!",dd4a80c1daa4fc1d5b27af36e5f44f2b,delivered,28-01-2017 19:50,90830,porto alegre,RS,telephony,30,1,38
dcc0ebfe0fa59c24fd859aacb8e1f2e9,0129d1e9b29d3fe6833cc922374cd252,7.78,7.71,1,credit_card,1,33.57,248ffdbce5c6e3b613a7e0be0fd9435a,5,Best 12-String Capo Ever,Best 12-string capo I have ever used--and that's over decades.  Works easily and flawlessly.  Very well made.  Five Stars,1677478f9e63c2843cfc7acb65976463,delivered,22-03-2018 15:57,33855,ribeirao das neves,MG,consoles_games,31,1,39
c3e965d28e37d80bb60217301e01f67b,0129d1e9b29d3fe6833cc922374cd252,7.78,19.04,1,credit_card,4,56.23,11fb8102a91ad66f934075242aaadda7,5,Kyser Caps Are An Easy Recommendation,This is my 6th Kyser capo.  This one for my new Ovation 12 String CC245 is what I needed.  I always recommend all Kyser Capos.They last forever and do not lose the strong holds.,1e0ecdd1a95175877636d4d57ac4775c,delivered,09-04-2018 14:45,90650,porto alegre,RS,consoles_games,32,1,40
34f5e7728f7a0a1040c1aa8ab1c00221,0129d1e9b29d3fe6833cc922374cd252,12,15.23,1,boleto,1,27.23,19961ffa1ed513405f6b34ab2e41db45,5,Sustain pedal,"Great accessary for Yamaha keyboards. Fits and works well. Very adequate construction, should last for many hours of playing at home or out!",48b40869330ad39940aaf08c92cc62e5,delivered,07-05-2018 01:30,1529,sao paulo,SP,consoles_games,33,1,41
2ff04f721a0ccf086506b4ba443d924a,0129d1e9b29d3fe6833cc922374cd252,16.9,15.23,1,boleto,1,32.13,962eeddacd6691581abc5aa599fbbecb,5,ships as expected,This cable is great for XLR microphones or DI-boxes.  They are clean of any electrical noise and appear to be good quality.,4e2c2516338a95c5199f59106b5c79c3,delivered,12-08-2018 13:52,24210,niteroi,RJ,consoles_games,33,1,42
84ca1ce0b502782387a2afcd5a8e9356,0129d1e9b29d3fe6833cc922374cd252,7.78,14.1,1,boleto,1,21.88,6824aee90ae8ad2ede2abfda0f2c83a7,5,No BUZZ great convenience,I keep a capo in each instrument nothing wore than showing up without one. I am using this on my Martin 12-string. The spring holds tight but can easily be adjusted with one hand.,52a893aacffbc06f9c3016e3664c745b,delivered,02-03-2018 13:08,13050,campinas,SP,consoles_games,33,1,43
221dae1c9b60927dd164464fc6b17a77,0129d1e9b29d3fe6833cc922374cd252,12.5,13.47,1,credit_card,1,25.97,a64f6a9d2311d1f0d5c08fdf066d0277,4,Seem to be quality strings,Everyone has there opinions. I was told these were great strings by some and others tell me the quality control has slipped after the passing of John. What I can say is the strings go on really brassy bright for a few days. They slowly mellow out and seem to last a long time. Sound really nice on my Taylor 410CE.,5f9e6a1b42ce4ff9c7578bbad0c323e2,delivered,11-06-2018 13:41,36900,manhuacu,MG,consoles_games,33,1,44
1a785632cbf5301f146c5b3c67268911,0129d1e9b29d3fe6833cc922374cd252,16.9,22.06,1,credit_card,1,38.96,22d3cc724c1fa4e2ece9bc6609108129,5,Perfect,I'm using four of these for Podcasting - they seem just a tiny bit flimsy but for my purposes where they will be gently used I am completely happy.,9b1235a30973118303a0a017d3b5793b,delivered,12-08-2018 18:04,85010,guarapuava,PR,consoles_games,33,1,45
3828ca6e6450e317619b87f49eca6492,013fef6ee8c8f3ff998e8f0a950a0495,13.5,7.39,1,debit_card,1,20.89,6fbe4bcf45b3c4248bcc86e6e97dc741,5,Simple yet effective,"Simple. Solid. Compact. Convenient. Audio quality is unchanged from my no name metal patch cables. For the money, you can't beat a six pack of these to open up some extra space on your board and clean it up a bit.",20d2a92bbd6fd5f58eabbf0a645639d5,delivered,02-08-2018 16:57,11045,santos,SP,housewares,33,1,46
213a17bb373d57763822d78e40e7ca38,0152f69b6cf919bcdaf117aa8c43e5a2,13.9,14.52,2,voucher,1,8.14,c1d2e01c727b3c0506c6b004b5803927,5,Bends,Fine strings that I have been using for a VERY long time of my electric guitars. You can get some really nice sound out of these super slinky strings.,078a2f61525075c9f8bb16f202854ff7,delivered,21-04-2017 21:53,24210,niteroi,RJ,bed_bath_table,33,5,47
dad0fb5cfff80802c2917a9bdef21bd4,0152f69b6cf919bcdaf117aa8c43e5a2,13.9,10.96,1,boleto,1,24.86,71d6aa1a95c39bad64f2d21b631487c7,5,I just like this brand,"Been using this brand of strings since 1971,I've always been pleased. I like the super slinks as well. Love um",1a6485e76c0643994cedafa270691991,delivered,18-03-2017 08:17,9139,santo andre,SP,bed_bath_table,33,1,48
